Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunkIndex,chunkSize,enhancementTimestamp,enhancementVersion,extractedAt,grade,loc_lines,method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,textLength
义务教育教科书·地理八年级下册_chunk_32,32,动。 （2）珠江的主要入海口有\n\n等。 珠江最大的特点是没有统一的入海口，“三江汇合，八口分流”是珠江的独特景观。 图8.3\n\n81\n\n珠江入海口图第二节经济发展*\n\n改革开放的前沿珠江三角洲充分利用其得天独厚的自然环境、优越的地理位置和改革开放的优惠政策，经济发展日新月异，是广东省经济发达、生活富裕的地区，也是中国改革开放的前沿。 著名的侨乡珠江三角洲每个市、县都有十几万至近百万人旅居海外，尤以珠江三角洲西南部的五邑地区（台山、开平、恩平、鹤山、新会）旅外华人最多，是全国重点侨乡之一。仅台山市就有海外华侨、华人100多万，超过现在台山市的总人口。 海外华侨华人历来有回乡建设的传统。改革开放后越来越多的华侨华人回乡投资办厂或建设公益事业。在珠江三角洲的外商投资项目中，大部分属于华侨华人投资。 20世纪初，五邑华侨华人在家乡建设的民居——碉楼，已于2007年被正式列入《世界遗产名录》。 图8.4 五邑华侨华人博物馆活 动图8.5\n\n开平碉楼搜集有关资料，谈谈华侨及华人对家乡和祖国的贡献。 * 本节内容不涉及香港、澳门特别行政区经济发展，相关内容将在本章第三节中讲述。 82 改革开放以来，珠江三角洲充分发挥区位优势，经济高速增长，交通发达，工业化和城市化水平不断提高。 图8.7 今日大都市改革开放后的短短几十年间， 深圳发展成为举世瞩目的大都市图8.6 昔日小渔港改革开放前，深圳只是一个毫不起眼的小渔港,609,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,33,650,2025-07-21T14:23:22.064Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8591065292096219,0.7999999999999999,0.609,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_33,33,搜集有关资料，谈谈华侨及华人对家乡和祖国的贡献。 * 本节内容不涉及香港、澳门特别行政区经济发展，相关内容将在本章第三节中讲述。 82 改革开放以来，珠江三角洲充分发挥区位优势，经济高速增长，交通发达，工业化和城市化水平不断提高。 图8.7 今日大都市改革开放后的短短几十年间， 深圳发展成为举世瞩目的大都市图8.6 昔日小渔港改革开放前，深圳只是一个毫不起眼的小渔港深圳、珠海分别位于珠江口的东、西两侧，1980年成为我国的经济特区。它们在发展自身经济的同时，也促进了珠江三角洲的变革，推动着整个珠江三角洲经济的发展。 经济特区是指在国内划定一定范围，在对外经济活动中采取较国内其他地区更加开放和灵活的特殊政策的特定地区。改革开放以来，我国先后批准成立了深圳（1980年）、珠海（1980年）、厦门（1980年）、汕头（1981\n年）、海南（1988年）、喀什（2010年）及霍尔果斯（2014年）经济特区。 随着经济的发展，我国还建立了众多的边境贸易口岸，如黑河、珲春、绥芬河、瑞丽、河口、北海等，并通过“丝绸之路经济带”和“21世纪海上丝绸之路”迅速发展了我国与亚洲及周边其他国家和地区的贸易往来。 （亿元）\n700000\n700000\n600000\n600000\n500000\n500000\n400000\n400000\n300000\n300000\n200000\n200000\n100000\n100000\n00\n1995年 2000年\n2000年\n2010年\n1995年\n2010年2015年\n2015年图8.8\n\n珠江三角洲珠江三角洲全国全国\n\n（元）\n120000\n120000\n100000\n100000\n80000\n80000\n60000\n60000\n40000\n40000\n20000\n20000\n00\n\n珠江三角洲珠江三角洲珠江三角洲与全国国内生产总值的比较\n\n83\n\n全国全国图8.9 2015年珠江三角洲与全国人均国内生产总值的比较活\n\n1．读第83页图8.8，说一说珠江三角洲的国内生产总值的变化趋势。 2．读第83页图8.9，请你估算一下珠江三角洲2015年的人均国内生动\n\n产总值是全国人均国内生产总值的多少倍？,920,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,34,957,2025-07-21T14:23:22.064Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.6266044340723453,0.7999999999999999,0.92,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_34,34,珠江三角洲珠江三角洲珠江三角洲与全国国内生产总值的比较\n\n83\n\n全国全国图8.9 2015年珠江三角洲与全国人均国内生产总值的比较活\n\n1．读第83页图8.8，说一说珠江三角洲的国内生产总值的变化趋势。 2．读第83页图8.9，请你估算一下珠江三角洲2015年的人均国内生动\n\n产总值是全国人均国内生产总值的多少倍？ 改革开放初期，港澳同胞带着大量的资金、先进的技术设备和经营管理经验， 到珠江三角洲投资办厂，主要以劳动密集型的加工制造业为主，产品主要通过港澳出口到世界各地。到20世纪末，珠江三角洲已成为世界信息产品最大的制造业基地和出口基地之一。 21世纪以来，土地和劳动力成本上涨，劳动密集型产业的优势已不明显，珠江三角洲大力引进高科技人才和技术，发图8.10 珠江三角洲的电子厂展计算机、信息技术、生物工程等高新技术产业，实现改革开放的第二次腾飞。 图8.11 珠江三角洲制造业迁移示意图\n\n84 活读第84页图8.11，回答下列问题。 （1）20世纪90年代，珠江三角洲的制造业向哪些地方转移，为动\n\n什么？ （2）说一说你家乡市场上有哪些商品产自珠江三角洲。 （3）21世纪以来，珠江三角洲的产业结构发生了什么变化？ 近年来，随着产业结构的调整，珠江三角洲吸纳越来越多的高科技、高素质人才。 深圳“高交会”\n1999年以来，每年在深圳举办的中国国际高新技术成果交易会\n（简称“高交会”）是中国规模最大、最具影响力的科技类展会， 被誉为“中国科技第一展”。 “高交会”集成果交易、产品展示、高层论坛、项目招商、合作交流于一体，为海内外客商提供寻求项目、技术、产品、市场、\n资金、人才的便捷通道。 “高交会”已成为中国高新技术领域对外开放的重要窗口，在推动高新技术成果商品化、产业化、国际化以及促进国家、地区间的经济技术交流与合作中发挥着越来越重要的作用。 图8.12 第十三届中国国际高新技术成果交易会开幕式图8.13\n智能机器人\n\n85\n\n“高交会”上展出的,836,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,35,880,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.821831869510665,0.7999999999999999,0.836,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_35,35,图8.12 第十三届中国国际高新技术成果交易会开幕式图8.13\n智能机器人\n\n85\n\n“高交会”上展出的城市与交通随着珠江三角洲加工制造业迅速发展，越来越多的农田变成了工业、交通和城市建设用地，昔日的乡镇发展为众多的大中小城市。制造业和第三产业的蓬勃兴起，不仅为当地农业剩余劳动力提供了大量就业机会，还吸引了众多的外来人口，进一步加速了本区城市的发展，使珠江三角洲成为我国图8.14 春运期间的广州火车站城市最密集的地区之一。 珠江三角洲的许多乡镇过去的鱼塘成了现代都建有自己的公园化的高速公路和立交桥昔日的桑基鱼塘珠江三角洲四处可见崭新的曾经的农田变成了工业园住宅区图8.15 昔日鱼塘“换新颜”\n\n86 图8.16 1984年珠江三角洲城镇分布图图8.17 2010年珠江三角洲城镇分布图城市化主要表现在非农业人口的增长、城镇数量的增加和城镇用地规模的扩大。 活读图8.16和图8.17，回答下列问题。 （1）比较1984年和2010年，1万~5万人口的城镇数目的变化。 动据此，推测城镇人口的数量和农业用地面积发生了怎样的变化？ （2）结合家乡城市化的发展，说说城市化带来的利弊。 30多年来，珠江三角洲城市人口奇迹般地高速增长，城镇数量不断增加，城镇用地面积逐渐扩大，已发展成为我国高度城市化地区之一。 87 广州\n\n广东省人民政府驻地——广州，简称“穗”，又称“羊城”，是广东省政治、经济、文化和交通中心。 广州是我国对外贸易的重要城市。每年春秋两季在广州举办的中国进出口商品交易会，是中国规模最大的综合性国际贸易盛会，迄今已有五十多年历史。 广州现代交通发达。白云国际机场是我国最繁忙的国际机场之一，广州铁路枢纽是我国重要的铁路交通枢纽，以广州为中心的轨道交通和高速公路网加强了珠图8.18 广州塔江三角洲各城市之间的联系。 改革开放以来，珠江三角洲投入大量资金，进行交通、通信的建设。现已初步形成以广州为中心，铁路、公路、水路、航空等多种运输方式相配合的交通运输网络，成为广东省交通运输最发达的地区。 图8.19 珠江三角洲交通图\n\n88 图8.21\n\n图8.20 崖门大桥广东西部沿海高速公路的崖门大桥，对发展广东西部经济具有重大意义,925,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,36,995,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8404494382022472,0.7999999999999999,0.925,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_36,36,图8.18 广州塔江三角洲各城市之间的联系。 改革开放以来，珠江三角洲投入大量资金，进行交通、通信的建设。现已初步形成以广州为中心，铁路、公路、水路、航空等多种运输方式相配合的交通运输网络，成为广东省交通运输最发达的地区。 图8.19 珠江三角洲交通图\n\n88 图8.21\n\n图8.20 崖门大桥广东西部沿海高速公路的崖门大桥，对发展广东西部经济具有重大意义案例广州白云国际机场珠江三角洲城际轨道交通网与“一小时生活圈”\n\n珠江三角洲城际轨道交通网是以广州、深圳、珠海为主要枢纽，覆盖区域内主要城镇的便捷、高效的交通网络。 珠江三角洲城际轨道交通网的建成与开通，使珠江三角洲主要城市之间相互往来的时间缩短为一小时左右，形成以广州为中心的“一小时生活圈”，极大地促进了各城市之间的经济与文化交流，方便了市民出行与生活。同时，缓解了广州、深圳等大都市居住难与市区交通拥挤的压力。 图8.22 珠江三角洲城际轨道交通网规划图活\n\n动访问长辈，了解你所居住的地区近十年来交通的变化以及这种变化给我们的日常生活带来的影响。 89 区域合作近十年来，珠江三角洲充分利用政策优势和不同地区的区域条件优势，开展区域内外的经济合作与互补。珠江三角洲及其周边地区还把目光瞄准了国际市场，积极建立与东盟自由贸易区的经贸联系，在中国—东盟自由贸易区中发挥了\n“桥头堡”的作用。 案例珠江三角洲与“一带一路”\n\n为了进一步深化改革和对外开放，我国政府2013年提出并逐步实施\n“一带一路”的战略政策。“一带一路”是“丝绸之路经济带”和“21世纪海上丝绸之路”的简称，它旨在借用古代丝绸之路的历史符号，积极发展我国与沿线国家的经济伙伴关系。 作为21世纪海上丝绸之路的重图8.23 “一带一路”路线图要区域——珠江三角洲，通过充分发挥深圳前海、广州南沙、珠海横琴等开放合作区的作用，深化与港澳台的合作，打造“粤港澳大湾区”。通过加强珠江三角洲地区与内陆地区及“一带一路”国家的贸易联系，推动珠江三角洲经济圈成为“一带一路”贸易畅通的主力军。 活动\n\n讨论珠江三角洲的区域合作对本区和周边地区起到什么作用。 90 第三节香港、澳门,900,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,37,954,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8699654775604143,0.7999999999999999,0.9,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_37,37,图8.23 “一带一路”路线图要区域——珠江三角洲，通过充分发挥深圳前海、广州南沙、珠海横琴等开放合作区的作用，深化与港澳台的合作，打造“粤港澳大湾区”。通过加强珠江三角洲地区与内陆地区及“一带一路”国家的贸易联系，推动珠江三角洲经济圈成为“一带一路”贸易畅通的主力军。 活动\n\n讨论珠江三角洲的区域合作对本区和周边地区起到什么作用。 90 第三节香港、澳门位置和范围香港地处珠江口以东，北接广东省深圳市，南临南海。澳门位于珠江口的西岸，北连广东省珠海市。香港和澳门扼守珠江与南海交通的咽喉要道。 图8.24 香港、澳门的位置图活\n\n读图8.24，回答下列问题。 动\n\n（1）分别描述香港、澳门的地理位置。 （2）分析香港、澳门地理位置的优越性。 香港、澳门自古以来就是我国的神圣领土。 香港包括香港岛、九龙和新界。鸦片战争后，香港被英国强行占领。1997年7\n月1日，中国对香港恢复行使主权，成立了中华人民共和国香港特别行政区。 91 澳门包括澳门半岛、氹仔岛和路环岛。16世纪，葡萄牙殖民者借口晾晒水浸货物，强行上岸，并长期霸占澳门。1999年12月20日，中国对澳门恢复行使主权，成立了中华人民共和国澳门特别行政区。 我国政府在香港、澳门两个特别行政区实行“一国两制”政策。 案例地狭人稠的香港与澳门表8-1\n\n2011年我国四大城市人口与面积比较表人口数（万人）\n陆地面积\n（平方千米）\n\n香港澳门北京上海\n\n710.8\n\n55.25\n\n2018.6\n\n2347.46\n\n1104.32\n\n29.7\n\n16410.54\n\n6340.5\n\n香港和澳门面积狭小，人口稠密，澳门更是世界上人口密度最高的地区之一。为了获得更多的陆地空间，两地均通过填海造陆扩大土地面积。特别是澳门，近百年来，其面积比原来扩大了一倍以上，所有新增的土地都是人工填海而成。澳门国际机场就是采用人工填海方式兴建， 图8.25 澳门填海造陆成为当今世界上少有的建筑在海上的机场。 活动\n\n1．阅读“案例”，回答下列问题。 （1）计算并比较香港、澳门、北京和上海的人口密度。 （2）谈谈你对香港与澳门填海造陆的看法。 2．查找澳门特别行政区区徽图案的资料，说一说该图案的内容反映了澳门的哪些地理特征。 92,940,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,38,989,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.7866817155756207,0.7999999999999999,0.94,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_38,38,图8.25 澳门填海造陆成为当今世界上少有的建筑在海上的机场。 活动\n\n1．阅读“案例”，回答下列问题。 （1）计算并比较香港、澳门、北京和上海的人口密度。 （2）谈谈你对香港与澳门填海造陆的看法。 2．查找澳门特别行政区区徽图案的资料，说一说该图案的内容反映了澳门的哪些地理特征。 92 经济发展香港优越的地理位置和优良的深水港湾，有利于航运和贸易的发展。如今，香港已发展成为重要的国际航运中心、国际贸易中心和国际金融中心，是世界旅游业发达的城市之一，素有“购物天堂”之称。 香港经济以第三产业为主，人均生产总值居世界前列。香港回归祖国以来，经济保持了巨大的发展活力，处于持续增长状态。 图8.27 香港葵涌集装箱码头香港葵涌集装箱码头是香港最主要的集装箱物流处理中心，是目前全世界第二大吞吐量的集装箱港口活\n动图8.26 香港国际机场香港国际机场2011年货运量达397万吨，排名世界第一图8.28 香港交易所交易大厅香港是继纽约和伦敦之后的世界第三大金融中心阅读图文资料，列举香港在世界经贸活动中的重要地位。 （1）香港是世界上重要的国际航运中心。 （2） （3） （4） 香港的经济发展与祖国内地紧密相连。国家一系列对港优惠政策，促进了香港和内地经济的稳定与发展。香港对国家改革开放和现代化建设也发挥了不可替代的作用。目前香港是内地最大的外来直接投资来源地和内地企业最大的境外融资中心。 93 图8.29 跨国金融企业云集的香港港岛区近年来，祖国内地与香港的金融合作日益深化，香港将建设国际性人民币离岸中心。这将进一步推动人民币国际化，也更加巩固和提升香港国际金融中心的地位案例图8.30 深圳罗湖口岸香港与祖国内地之间旅客来往极为频繁。连接香港和内地的罗湖口岸日均出入境旅客达25万人次相互依存的深港经济\n\n2012年上半年，深圳对香港进出口总值占全市进出口总值的30.5%。香港一直是深圳最大的外来投资来源地。目前， 港资企业占深圳外资企业总数的80%；港商直接投资占外来投资总额的2/3。深圳很多企业在香港都有分公司。 图8.31 深圳盐田港集装箱码头近年，深港两地充分发挥,894,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,39,957,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8543352601156069,0.7999999999999999,0.894,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_39,39,相互依存的深港经济\n\n2012年上半年，深圳对香港进出口总值占全市进出口总值的30.5%。香港一直是深圳最大的外来投资来源地。目前， 港资企业占深圳外资企业总数的80%；港商直接投资占外来投资总额的2/3。深圳很多企业在香港都有分公司。 图8.31 深圳盐田港集装箱码头近年，深港两地充分发挥各自优势，逐步形成了合作互补、错位发展的产业分工态势。例如，深圳盐田港集装箱码头得力于港商投资，引进世界一流的设备和管理，联络国际著名的船东和船队，与香港葵涌集装箱码头共同起到了“一个港口两个作业区”的作用，从而保持了香港在世界集装箱运输中的领先地位。 94 活动\n\n根据“案例”和下图提供的信息，说说香港经济发展与祖国内地的关系。 45.46%\n\n26.32%\n\n5.32%\n6.68%\n7.06%\n\n9.16%\n\n中国内地中国内地中国台湾中国台湾日本新加坡美国美国其他图8.32 2010年香港进口商品的地区构成\n\n44.92%\n\n31.09%\n\n3.80%\n4.05%\n4.12%\n\n12.02%\n\n中国内地中国内地中国台湾中国台湾新加坡新加坡美国美国荷兰荷兰其他其他图8.33 2010年香港出口商品的地区构成澳门是传统的国际自由港和旅游名城。目前，澳门已形成旅游休闲、出口加工、金融保险和房地产建筑四大支柱产业。澳门以其独特的旅游文化资源，吸引了世界各地尤其是亚太地区旅游者前往观光，访澳游客逐年上升。 图8.34 澳门著名的旅游景点之一——大三巴牌坊澳门回归祖国后，在贸易上继续奉行自由港政策，与世界上120多个国家有经贸往来。由于与葡萄牙的特殊历史关系，澳门与欧盟、拉丁语系国家，尤其是与葡语国家有着传统和特殊的经贸联系，这一优势使澳门成为内地与这些国家和地区经济合作的重要桥梁，澳门在多元文化的推动下更加繁荣。 95 案例澳门与粤港合作密切澳门与香港及内地的经济等合作关系密切。2011年3月，广东省政府与澳门特别行政区政府签署了《粤澳合作框架协议》，把合作开发珠海市的横琴岛作为一项重点内容。澳门大学在横琴岛上建设的新校区已于2013年\n11月正式启用。备受瞩目的粤港澳三地合作项目——港珠澳大桥已于2018\n年10月24日正式通车，这将为粤港澳,928,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,40,990,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.795045045045045,0.7999999999999999,0.928,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_40,40,案例澳门与粤港合作密切澳门与香港及内地的经济等合作关系密切。2011年3月，广东省政府与澳门特别行政区政府签署了《粤澳合作框架协议》，把合作开发珠海市的横琴岛作为一项重点内容。澳门大学在横琴岛上建设的新校区已于2013年\n11月正式启用。备受瞩目的粤港澳三地合作项目——港珠澳大桥已于2018\n年10月24日正式通车，这将为粤港澳图8.35 港珠澳大桥示意图大湾区建设发挥重要作用。 香港、澳门地狭人稠，资源匮乏，祖国内地提供的能源、水源、\n生活消费品以及劳动力和广阔市场等对港澳经济的发展起了很大作用；同时，祖国内地通过港澳地区加强了与世界各地的经贸往来。港澳地区为祖国内地尤其是珠江三角洲的经济发展提供了资金、技术、\n人才和经营管理经验。 文化交融由于历史的原因，香港和澳门深受西方文化的影响，传统的中国文化与西方文化在这里碰撞融合，形成了许多东西合璧的文化瑰宝，成为东西方文化的交融之地。 96 图8.36 充满西方情调的香港圣诞节街景图8.37 有着浓郁中国春节气氛的香港街巷图8.38 具有东南沿海特色的澳门妈祖阁图8.39 富有拉丁文化风格的澳门街区澳门历史城区\n2005年，联合国教科文组织将“澳门历史城区”列入《世界遗产名录》，这一体现中西方文化交融的历史建筑群成为中国第31处世界遗产。“澳门历史城区”是中国现存年代最久远、规模最大、保存最完整和最集中的中西建筑互相辉映的历史城区，保存了澳门400多年中西文化交流的历史精髓。它以澳门旧城区为核心，通过相邻的广场和街道连为一体，包括妈祖阁、玫瑰堂、大三巴牌坊、大炮台等20多处中西历史建筑群，是岭南文化与西方文化在澳门交融与共存的完美体现。 活动\n\n1．有条件的学校可组织学生观看中国政府接管香港（或澳门）政权仪式的录像片，讨论香港（或澳门）回归的意义。 2．搜集图片资料，设计香港建筑一日游或澳门历史文化一日游的活动路线，活动内容要体现中西文化交融的特点，并将成果在班里展示。 3．搜集资料，了解祖国内地和香港、澳门正在开展的区域合作项目，并将信息在班里分享。 97 后记,871,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,41,916,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8576470588235294,0.7999999999999999,0.871,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_41,41,本套教科书编写组由广东省教育厅教研室（现广东省教育研究院教研室）联合组织一批地理学、教育学专家，教学研究人员，特级教师和一线优秀教师组成。本套教科书自2003年开始编写，几度易稿后于2004年通过全国中小学教材审定委员会初审，并在全国多个地区开始实验使用。实验期间编写组根据实验区教师的建议不断改进本套教科书，获得实验区教育行政部门和广大师生的广泛好评。自2011年起，编写组依据教育部最新公布的课程标准要求全面修订了教科书内容，历经多次讨论修改，最终获得教育部基础教育课程教材专家工作委员会审查通过，并得到专家们的高度评价。 本套教科书的编写得到了广大教师的支持。自2003年开始，潘安定、周顺彬、周立、郭建、黎倩雯、龚湘玲、鲁艳、伍树人、周慧等老师承担主要的编写工作，李文翎、李青、古志凡、夏丽华、黄小燕、欧伟雄、郑芷青、潘玉贞、胡伟英、谢献春、宋碧云、代存刚、罗传秀等老师也先后参与了编写的工作。2011年开始的教科书修订工作在潘安定、周顺彬、周立、郭建、黎倩雯、龚湘玲、鲁艳、伍树人、周慧、郭长山、王焯征、莫丽珠、韩彦华、陈焘、施美彬、钟泽民、叶素文等老师的艰苦努力下得以顺利完成。在此，我们深表感谢！ 在本套教科书的编写修订过程中，我们得到了李吉均院士、伍光和教授等众多学界前辈和学科专家的帮助和支持。这些地理科学家、学者们对本套教科书提出了许多非常重要的编写建议和具体的修改意见。广东省教育研究院、广州大学领导和有关教师给予了大力的支持，我们同时也得到了国内地理学界和各有关部门的关心与支持。本套教科书在地图的制作上得到星球地图出版社、广东省地图出版社的充分配合与协助，对于上述所有关心和支持本套教科书编写工作的单位和个人，我们在此一并表示衷心感谢！ 《地理》教科书编写组敬告作者自2011年开始，根据教育部最新制订的《全日制义务教育地理课程标准（2011年版）》的要求，我社组织有关专家学者对本套教科书内容进行了全面修订，并获得教育部基础教育课程教材专家工作委员会审查通过。在本套教科书的修订过程中，我们选用了多位作者的作品（含图片），并积极与作者进行联系，取得了他们的大力支持。在此，我们表示衷心的感谢。但是仍然有部分作者因地址或姓名不详而无法取得联系，恳请这些作者尽快与我社联系，我们将会对有关事宜作出妥善处理。,965,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,42,988,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8752598752598753,0.7999999999999999,0.965,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_42,42,版）》的要求，我社组织有关专家学者对本套教科书内容进行了全面修订，并获得教育部基础教育课程教材专家工作委员会审查通过。在本套教科书的修订过程中，我们选用了多位作者的作品（含图片），并积极与作者进行联系，取得了他们的大力支持。在此，我们表示衷心的感谢。但是仍然有部分作者因地址或姓名不详而无法取得联系，恳请这些作者尽快与我社联系，我们将会对有关事宜作出妥善处理。 联系电话：020-87613102\n地址：广州市越秀区环市东路472号粤海大厦,220,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,43,224,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.8486238532110092,0.7999999999999999,0.22,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
义务教育教科书·地理八年级下册_chunk_43,43,98\n\n广东教育出版社（510075） 义务教育教科书义务教育教科书广东教育出版社广东人民出版社 产品批准文号：粤发改价格〔2017〕434号举报电话：12315\n\n定价：6.53元广东教育出版社广东人民出版社,105,0,unknown,text-extracted,,2.0,义务教育教科书·地理八年级下册,44,125,2025-07-21T14:23:22.065Z,2.0,2025-07-20T03:22:09.178Z,八年级,[object Object],node-poppler,unknown,0.6868686868686869,0.5,0.105,1,下册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/初中/地理/粤教粤人版-广东教育出版社、广东人民出版社/八年级/义务教育教科书·地理八年级下册.pdf,义务教育教科书·地理八年级下册.json,地理,32974
