Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks
义务教育教科书_·_数学五年级上册_chunk_41,41,"(3 ) 人的 身高早晚可 能会 相差 2 cm， 在早上最 高， 晚上 最狼。 一个 人里\n上身高是 cm， 晚上身高可 能是 Co\n(4 ) 小英 家本 月的 用电量是 80 千瓦 时， 交电费 c 元 ,那么电价是 每千瓦时\n元 o\nO FERRFBERSH A8EIR, SFHLIERSZHmA,\n(1) 今天卖 出足球 “个。 (2) 当 m= 10 时 ,今天卖 出个。 (3) 当 m- 时 ,今天卖 出 60 个。 O 省略 乘号 写出 下面 各式。 axx XXX bx8 Dx1\n人 @@ 把结果相等的 两个 式子 连起 来。 @ 根据运算健在 [| 里填 上适当的 数或 字母。 at+(2+c)=(L + +\na204=[ |]\n3xt+5x=([ + |)\n4(x+t3)=[ |]x[L + 1xF\n人 @@ 在 [ ] 里填 上适当的 数或 字母。 [+o= 1+3 xx[ |=2.6x[ |\n8x| |x125=8x[ |xm\n25xa+bx [|=([ |]+[L |])x25\n56",461,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,41,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.3901734104046243,0.5,0.461,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_42,42,"图 (1 ) 小亮 每分 钟萌 行 vm，2 分钟 骑行 “_m，f 分钟 骑行 “ms。 (2 ) 用 ""表示速 度，! 表示 时间，s 表示 路程。 S=\n(3 ) 如果 每分 钟骑 行 260 m， 骑行 30 分， 骑行 的路 程是 多少 米 ?\n© (1 ) 用字母表示长 方形的 面积和 周长 公式。 a C=_\n(2 ) 一个 长方形的 长是 8 cm， 宽是 5 cm， 它的 面积和 周长 各是 多少 ?\n全用 vc 表示商品的 单价，x* 表示 数量，c 表示 总价， 分别 写出 它们之 间的 数量 关系。 加从 左边选 一个 公式解决下 面的 问题。 x= A\n如果 每袋 方便面 1.5 元，6 元可 以买 几袋 ?\n人填 表并 解答问题。 0\n(个 /分 ) 《分 ) (个 ) 利用表 中的 公式计算她\n® 根据右 图回答问题。 (1 ) 哪一 部分 的面积是 ac ?\n(2 ) 哪一 部分 的面积是 zc ? ]\n(3 ) 整个图 形的 面积是 多少 ? -\n57",449,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,42,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6463022508038585,0.7999999999999999,0.449,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_43,43,"(4] ge 一大 杯果汁 1200 g， 从中 倒出 3 小杯。 如果 每小 杯果汁 x g， 你能 用含有字母的\n式子 表示大 杯里 的果汁还 剩多 少克 吗 ?\n\nSA\n= NS\n一小 杯果汁 rg，3 小杯 | ( 还剩 (1200-3x )g。 果汁总 共 3x g。 证\n& 多根据这 个式 子， 当 x 等于 200 时， 果汁 还剩 多少 克 ?\nx=200, 1200-3x=1200-3x200=600\n想一 想 : 式子 中的 字母可 以表示哪些数 ?\n乡做 一做\n@ 商店原来有 120 ke 苹果， 又运 来了 10 箱华 果， 每箱 重 wkg。 (1 ) 用式 子表示这 个商店里 苹果的 总质量。 (2 ) 根据这 个式 子， 当 4 等于 25 时， 商店 -一共有多 少千克苹果 ?\n人 @ 仓库里 有货物 96 EET 12%, BEEbL\n(1 ) 用式 子表示仓库里 剩下 的货物吨 数。 (2 ) 根据这 个式 子， 当 8 等于 5 时， 仓库 里剩 下的 货物有 多少 吨 ?\n(3 ) 这里 的六 能表示哪些数 ?\n58 (5] F/NEIZEITE\nBT ASAAAENTY, —3T 204?\n三角形用 了 3x 根小 棒， 摆一 个三 角形和 一个 正方形 要正方形 用了 4x* 根小 棒， 用 7 根小 棒， 一共用 7x 根小 棒。 共用 《〈3x+4x ) 根小 棒。 1 @ \\n@ < Bx+4x=(3+4 )x=7x »\nYxGTF8H, —IEFIT ZOHUME? 2\n# 做一 做和 谐号 列车的 平均速度为 220 千米 /时， 复兴号 列车的 平均速度为 350 千米 / 时。 让 REEE\n(1 ) 行驶 xz 小时， 和谐 号和 复兴号 WA\n次 AS\n一共 行驶多 少千 米 ? ss 一一 <\n(2 ) 行驶 zx 小时， 复兴 号比 和谐 号 se\n多行驶多 少干 米 ? 3 ss\n59",840,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,43,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5308848080133556,0.5,0.84,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_44,44,"4 练习三 |\n图 (1 ) 一天 早晨的 气温是 2*C， 中午 比早 晨高 8*C。b+8 表示 什么 ?\n(2 ) 某班 共有 35 名学 生 ,女生有 ( 35- c ) 名。 这里 的 < 表示什么 ?\n(3 ) 在一 场篮球比赛中， 小姚 权叔 接连投 中 x 个 3 分球。3x 表示 什么 ?\n人用 含有字母的 式子 表示下 面的 数量关系。 (1) z 与 3 的和。 (2) 20 减去 a 的差。 (3) x* 的 2 售。 (4) 5 除以 12 的商。 (5) a 的 5 们减 去 4.8 的差。。 (6) 比 x 小 9 的数。 © 有 20 人， 平均 分成 一本 练习本 aa 元，20 元组， 每组 (20:a ) 人。 可买 (20:*a ) 本。 有\nCWR “odl\n本 [20:a| 由像 这样 用你 自己的 话说一 说下 面式 子表示的 含义。 [20+a| [20-4] [ 204]\n回 (1) %a=28, b=630F, KarbiIh.\n(2) Yr=12, y=7H}, Kay#Ifh\n(3) Bm=72, 1=9 时， 求 11sz 的值。 (4) 当好 20，y=100 时， 求 4x+y 的值。 回 (1) 桶里 原有 3 kg 水， 又加 入 5 勺水， 每勺 水重 * kg。 用含有字母的\n式子 表示桶 里现 有水 的质量。 (2 ) 当 xz=2 时， 用上 面的 式子 求出 桶里 现有 水的 质量。 60",642,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,44,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.4585152838427948,0.5,0.642,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_45,45,"O 张相 权每 天投递 75 份快递， 李椒 权每 天投递 60 份快递。 (1 ) 他们 每天 共投 递。 份 ,x* 天共 投递份。 (2 ) 用第 (1 ) 题中 的式 子计算他 们 30 天的 总投递数。 @ 计算 下面 各题。 2a+6a 11x-9x 8y-y b+7b\n全一 本书 有 4 页， 小华 每天 看 8 页， 看了 0 天。 (1 ) 用式 子表示还 没看 的页 数。 (2 ) 如果 这本 书有 94 页 , 小华 看了 7 天 , 用上 面的 式子 求出 还没 看的 页数。 人重庆到 宜昌的 水路 长 648 km， 游和 驼以 每小 时 36 km 的速度从 重庆开 往宜昌。 (1 ) 开出 牙时 后， 游欠 离重庆有 多远 ? 如果 1=10, 离上 EC\n重庆有 多远 ? NA\n(2 ) 开出 t 时后， 游轮 到宜昌还 有多 远 ? 如果 z=12,， 到呈 术 5\n宜昌还 有多 远 ? SS\n”LULD\n(1 ) 像这 样摆 下去， 摆个 正方形 需要根 小棒。 (2 ) 用第 (1 ) 题中 的式 子计算摆 21 个正方形 需要的 小棒 数。 D 当 *-6 时 ,和 2x 各等 于多 少 ?》 当 x 的值 是多 少时 ,和 2x 正好 相等 ?\n61 IAA\n本解 简易 方程 本\n»\n| 方程的 意义 )\n水重 x 8。 <aap 二 > am\nFe > 三， giz 1 二\n50+50=100\n— < J\ns | AidB\n= 人一\n—\n100+x>200\nL1d 5\n< es\n这 =—\n空杯子重 100 g。 100+r<300\n一 > 322\n— ) & 于一 = =\nT ds> 补报家\nSS 二 2， 二 > 上 <\n£5) R\nHES | 四一 杯水 有多 重 ? 100+x=250\nee oo\n62",789,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,45,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.515828677839851,0.5,0.789,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_46,46,"加加 四 3x=2.4\n—\n2.4 元像 100+x=250，3x=2.4…… 这样， 根据 等量 关系列 出的 含有未 知数 的等 式是 方程。 你能 自己写 出一 些方程吗 ?\nX+5=18 x+tx+x+x=35 8-x=3 |\n5x=30 x+4=6 3x+6=12\n6(x-2)=24 (x+4)+2=3 x+y=5\n站\n\ - d\n\ 一 J\n(\n乡做 一做\n人 @@ 下面 哪些式 子是 方程 ?\n35+65=100 X 一 14>72 y+24\n5x+32=47 28<16t14 6(y+2)=42\n名看 图列 方程。 50g\nxg xg\nx 73\n天 -人一 一人 一\nL_ 1 \Nny\n\ —\n166\nA 人\n@ 你知道吗 ?\n早在 三千 六百 多年 前， 埃及 人就 会用 方程解决数学问题了。 在我\n国古代 ,大约两 千年前 成书 的 《 九章 算术 》 中， 就有 用一 组方程解决实际问题的 史料。 一直到三 百多 年前， 法国 的数学家 笛卡 儿第 一个 提倡 用 x、y、z 等字母代表未 知数， 才有 了方程现在这 样的 表达方式。 63 和等 式的 性质 )\n同学们， 你们 用天 平做 过游戏吗 ?\n他 > _ -< 7 四\n- r |J | =% - 人 >\n两边 同时 各放 上 1 个同样的 茶杯， 天平 会发 生什么变化 ”同时放 2 个同样的 茶杯呢 ? 同时放 1 个同样的 茶志 呢 ?\n两边 都拿 掉 1 个花瓶， 天平 还保持平衡吗 ?\n1 个花 贫和 | “| 个花瓶同样重。 你发 现了 什么 ?\n平衡的 天平 两边 加上 同祥 平衡的 天平 两边 减去 同样的\n的物品， 天平 保持平衡。 物品， 天平 也保持平衡。 J8\n&\nTAR »\n»\nXAMEFHART, IA FHOIR.\n等式 的性 质 1 K-\n等式 两边 加上 或减 去同一个 数， 左右 两边 仍然相等。 a\n64",825,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,46,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5640599001663894,0.5,0.825,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_47,47,"一人 ws\n—)\n左边墨水的 数量扩大到 原来的 2 倍， 右边 铅笔 盒的 数量也\n扩大到 原来的 2 倍， 天平 还保持平衡吗 ” 扩大 到原来的 3 倍 、4\n倍 …… 呢 ?\n《 < 号阶 全 《\n—)\n> B66\n如果 把两 边的 球都 平均分 成 2 份， 各自 去掉 1 份 ,天平还 保持平衡 吗 ?\n1 个排球和 | | 个皮球同样重。 你发 现了 什么 ?\n平衡的 天平 两边 的物品数量都 扩大到 | | 平衡的 天平 两边 的物品数量都 缩小到\n原来的 相同倍数， 天平 仍保持平衡。 原来的 几分 之一， 天平 仍保持平衡。 有 g\n本 >\n等式 就像 平衡 的天 平， 也具有同样的 性质。 等式 的性 质 2 X-\n等式 两边 乘同 一个 数， 或除 以同一个 不为 0 的数， 左右 两边 仍然相等。 65 4 练习干 四\n\nO 下面 哪些式 子是 方程 ?\n\nX+3.6=7 ax2<2.4 3-1.4=1.6\n\n3+b 8-x=2 6.2+-2>3\n\n4x2.4=9.6 5y=15 2x+3y=9\n人加 看图 列方程。 xzkg 属 05kg 25kg _- _-\n\nEL\n* 支 x 支 x 支\n、 一一 一\n36%\n\n© 用方程表示下 面的 数量关系。 (1 ) 小明 * 岁 ,爸爸 40 岁， 两人 相差 28 岁。 (2 ) 姐姐身高 152 cm， 弟弟身高 y cm， 弟弟比 姐姐矮 5 cm。 (3 ) 小芳 每天 跑 skm， 一个 星期共 跑了 2.8 km。 (4 ) 一负 糖果 共 4 颗， 平均 分给 25 个小 朋友 ,每人 得 3 颗， 正好 分完。 O) 要保持天 平平衡， 右边 应该 添加什么物品 ?\n回如 果 a=5， 根据 等式 的性 质填空。 a+3=b+( ) a-( )=b-9 ax1.5=bx()\n\nat( )=b+m da-( )=b-c da:( )=b+=10\n66",832,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,47,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5598650927487352,0.5,0.832,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_48,48,"(4 ) 一负 糖果 共 4 颗， 平均 分给 25 个小 朋友 ,每人 得 3 颗， 正好 分完。 O) 要保持天 平平衡， 右边 应该 添加什么物品 ?\n回如 果 a=5， 根据 等式 的性 质填空。 a+3=b+( ) a-( )=b-9 ax1.5=bx()\n\nat( )=b+m da-( )=b-c da:( )=b+=10\n66 了解 方程 )\nA [有 P\n\\n9 个\nx+3=9\n站一 FEEH\nEp\nx+3=9 有加 人站 下休 等式 两边 减去 同一个 数， G B iemaneas\n解 : x+3-3=9-3\n_ — 4\n| <T> 到为 什么要 减 3?\nX=6\n使方程左右两 边相 等的 未知 数的 值， 叫作 方程 的解。 x=6 就是 方程 x+3=9 的解。 求方程的 解的 过程 叫作 解方程。 X=6 是不 是正确的\n答案呢 ? 检验一 下。 方程左边 =x+3\nam 二多 、 =9\n{ap = 方程右边所 以 , x=6 是方程的 解。 秦做 一做\n名解 下列 方程。 100+x=250 x+12=31 x—-63=36\n@ 闻 2 是方程 St=15 的解 吗 ?” z=3 呢 ?\n67 (3) was-e\n3x=18\n等式 两边 除以 同一个 不为 0\n1 二的 数， 左右 两边 仍然 相等。 解 : 3x*( )=18:*( )\nx=( )\n(3] 解方程 20-xY=9。 _ X 也表示数， 同样 可以 运用解 : 20- x+X=9+X < 等天 的性 质 ”\n20=9+x\n9+x=20\n9+x-9=20-9\nx=11\n你学 会解 方程了 吗 ?” 解方程需要注意什么 ?\n乡做 一做\n图解 下列 方程。 x+3.2=4.6 x-1.8=4 15-x=2\n1.6x=6.4 x+7=0.3 2.1:x=3\n人看 图列 方程， 并求 出方程的 解。 X 元 1.2 元 X 元 X 元 X 元\n\ 一 —\n4 元 8.4 元\n68",846,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,48,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.42071197411003236,0.5,0.846,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_49,49,14j 看图 列方程， 并求 出方程的 解。 X 支 X 支 X 支\n~— —\n40 支\n3x+4=40\n解 : 3x+4-4=40-4 < 一一 先把 3x 看作 一个 整体。 3x=36\n3x+3=36+3\nx=12\n(5] 解方程 2(x- 16 )=8。 f#:2(x-16)+2=8+2 < 一把 什么看 作一 个整体 ?\nX 一 16=4\n也可 以这 样解。 、\n解 : 2x- 32=8 < 一运用了 什么运算律 ?\n2x-32+32=8+32\n2x=40\n2x+2=40+2\nx=20\n仇做 一做\n全看 图列 方程， 并求 出方程的 解。 x 元 /本 1.5 元\n、~ 一一\n5.5 元\n@ 解下 列方程。 人\n6x-35=13 3x-12x6=6\n(5x-12)x8=24 (100-3x)=+2=8\n69,363,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,49,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.3104693140794224,0.5,0.363,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_50,50,"4 练习二 五\nO 后面 括号中 哪个 x 的值 是方程的 解 ?\n(1) x+32=76(x=44，x=108 ) (2) 4x=6 (x=1.5, x=2)\n(3) 12-x=4 (x=16, x=8) (4) 3+x=1.5 (x=0.5, x=2)\n加解 下列 方程并 检验。 x+0.3=1.8 3+x=5.4 5x=1.5 0.2x=6\nx-1.5=4 xX-6=7.6 x+1.1=3 x+5=15\n© 看图 列方程， 并求 出方程的 解。 <«—— Xm — ! -2 — 原价 :x 元\n< 一 2.7 m 一 > 优惠 : 45 元\n— re 现价 128 元\n\n二全\n出 Iedl EN T\n| || xmx\nO 用方程表示下 面的 数量关系， 并求 出方程的 解。 (1) x 加上 35 等于 91。 (2) x 的 3 倍等 于 57。 (3 ) x 减 3 的差 是 6。 (4) x 除以 8 等于 1.3。 人回 不计算， 把下 列每 组方程中 代表数值最 大的 字母圈 出来。 x+2=12 X-2=12 2x=12 x+2=12\ny+3=12 y-3=12 3y=12 y+3=12\nz+4=12 z-4=12 47=12 z+4=12\n全在 括号里 填上 含有字母的 式子。 (1) 图书馆有 x 本书， 借出 258 本 ,还剩 本。 (2 ) 乱里 有梨 x 个， 桃比 梨多 5 个 ,， 桃有 个。 (3 ) 张老 师用 200 元买 了 3 个足球， 每个 足球 * 元， 找回 __ 元。 70",673,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,50,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.3420523138832998,0.5,0.673,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_51,51,@ 解下 列方程。 x-8=16 5x=80 43-x=38\n32-x=12 6.3+x=7 x+4.5=1.2\n© 看图 列方程， 并求 出方程的 解。 X8\n二 T 7 30 30 Xx X\n\ 区人” 区区 一人 一一 人一 人一 人一\n一一\n158\n© 解下 列方程。 6x+3=9 4x-2=10 5x-39=56\n18+5x=21 8x-4x14=0 7x+3=8.19\n人 @@ 把下 面每 个方程和 它的 解连 起来。 ES\n[x=0] [x=10] [x=20] [x=30] [x=40]\n| 9x+x=0]\n\n© 看图 列方程， 并求 出方程的 解。 n\n成人 :全\n|mews /% | £ - 2\n儿童 :\nX In\n® 解下 列方程。 4(6x+3)=60 2x+23x4=134 (3x-4)x5=4\n2x+1.5x=17.5 8x-3x=105 3x+tx+6=26\n人 @@ 在口 ] 里十 上适当的 数， 使每 个方程的 解都 是 x=5。 []+x=13 x-[]=2.3 [ |]xx=7 x=[ |]=50\n71,477,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,51,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.2553763440860215,0.7999999999999999,0.477,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_52,52,"上实际问题与 方程 )\n—\n(6] 小明 在校 运动会 跳远比 ”< ae])\n赛中 以 4.21m 的成 绩 “ 一一 元 ty\n打破学 校纪 录， 超过 原 >、\n纪录 0.06 m。 学校原 跳远 纪录是 多少 米 ?\n小红 这样 算 : 4.21-0.06=4.15(m)\n由于 原纪录是 未知 数， 可以 把它 设为 xm， 列方程解答。 )\n个年\n解 : 设学 校原 跳远纪录是 xm。 ES\n原纪录 + 超出部 分 = 小明 的成 绩\nX+0.06=4.21\nx+0.06-0.06=4.21-0.06\nx=4.15\n\n答 : 学校 原跳 远纪录是 4.15 m。 乡做 一做\n列方程解决下 面的 问题。 6\n(1 ) 小明 今年身高 1.53 m， 比去 年长 高了 8 cm。 小明 去年 身高多 少 ? 四\n< >\n(2 ) 一个 滴水的 水龙头半 小时 共泣 了 1.8 kg 水， SS\n这个 水龙头每 分钟 注出 多少 水 ? NS >\n72 的足球上 黑色的 皮都 是五 边形 的， 白色 的皮 都是 六边 形的。 白色 皮共有\n20 块， 比黑色皮 的 2 倍少 4 块。 黑色 皮共有多 少块 ?\n& 从人 “人双\nRY,\nSA AZ\n天\n(2\n解 : 设黑色皮 共有 x 块。 . :\n€ Rs\n用 7\n—\n上黑色皮 的块 数 x2- 4= 白色皮 的块 数\n2x-4=20\n2x-4+4=20+4 < 把什么看 作一 个整体 ?\n2x=24\n2x+2=24=2\nx=12 < 一一 黑色皮 有 12 块。 答 : 黑色皮 共有块。 后 |\n大家 一起 讨论 : 列方程解决实际问题有 哪些步 又?\n”了 1. 找出 未知 数， 用字母表示 ;\n35 2. 分析 实际 问题中 的数量关系， 找出 等量 关系， 列方程 ;\n=。 3. 解方程并 检验 、 作答。 73 4 练习 [六 |",811,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,52,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5729166666666666,0.5,0.811,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_53,53,"4 练习 [六 |\n\n€ 解下 列方程。 3x+6=18 2x-7.5=8.5\n16+8x=40 4x-3x9=29\n\n@ 长江 是我 国第 一长 河 , 长 6300 km， 比黄河长 836 km。 黄河 长多 少千 米 ?\n\n人图 如果 地球 上每 分钟 出生 300 个婴儿， 平均 每秒 有多 少个 婴儿出 生 ?\n\n@ 每平方米 阔叶 林每 天释放 75 g 氧气 ,是每 平方米 草地每 天释放氧气的 5 倍。 每平方米 草地每 天能 释放多 少克 氧气 ?\n\n© 1428 个网 球 , 每 5 个装 一简， 装完 后还 剩 3 个。 一共 装了 多少 简 ?\n\n全故宫博物院 的面积是 72 万平方米， 比天 安门 广场面积的 2 倍少 16 万平方米。 天安 门广场的 面积是 多少 万平方米 ?\n\n居 2021 年我 国高 速铁路运营里 程达到 4 万千 米， 比 2015 年的 2 倍还 多\n0.04 万干 米。2015 年我 国高 速铁路运营里 程是 多少 万干 米 ?\n\n©) 猎豹是 世界上 跑得 最快 的动物， 它每 小时 能跑 110 km， 比大 象的 2 倍还 多 30 km。 大象 每小 时能 跑多 少干 米 ?\n\n74",532,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,53,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.660377358490566,0.5,0.532,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_54,54,"©) 猎豹是 世界上 跑得 最快 的动物， 它每 小时 能跑 110 km， 比大 象的 2 倍还 多 30 km。 大象 每小 时能 跑多 少干 米 ?\n\n74 ©) 世界上 最大 的洲 是亚洲， 面积 是 4400 万平方千 米， 最小 的洲 是大 洋洲， 亚洲的 面积比 大洋 洲面 积的 4 倍还 多 812 万平方千 米。 大洋 洲的 面积是 多少 万平方千 米 ?\n儿我 国记录温度常用摄氏温度 (""C )， 还有 一些 国家用 华氏温度 (""F )。 华氏 温度 与摄氏温度的 关系如 下 :\n华氏温度 = 摄氏温度 x1.8+32\n如果 某地 气温是 86 华氏 度， 相当 于多 少摄氏度 ?\n®\n2 号楼 第二 季度水 费收取表\n单价 : 2.5 元 / 吨 #\n加 EEC\no|_ae |am |w | SE\n证两 次读数的 差就 是这 上段\n102 室本 次的 水表 读数 是多 少 ? 于亲生用 本中 和\nD 当 “ 等于 多少时 , (36-4a )*8 的结果是 0? 当 w 等于 多少时， 结果\n是 1?\n4 2 站 YY 人 ~\n@ 数学游戏我 说你 猜 : 一个 人心里先 想好 一个 数， 另一 个人 猜这 个数。 把这 个数 乘 3， 再加 上 3x+10=34， 你想\n10， 得数 是 34。 的数 是 ……:\n名， AP\nS 直人并 N\nLN\n75",598,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,54,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6626506024096386,0.5,0.598,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_55,55,"(8] TEA0 SESE RAALK 2 ke, H7E\n费 16.4 元。 梨每 千克 3.8 元， 远 &\n苹果每 千克多 少钱 ? 3\n2 De\nPN\n/ |\n》 ,\n解 : 设苹 果每 千克 x 元。 苹果的 总价 + 梨的 总价 = 总价钱\n2x+3.8x2=16.4\n也可 以这 样想 :\n两种 水果 的单价总 和 x2= 总价钱\n(3.8+x)x2=16.4\n(3.8+x)x2+2=16.4+2 < 把什么看 作一 个整体 ?\n3.8+x=8.2\n答 :。 矿做 一做\n和爸爸、 妈妈带 小明 、 小丽 去公园游玩， 买 4 张门票共 花了 11 元， 其中 成人 票每 张 4 元， 儿童 票每 张多 少钱 ?\n76 (9] 地球 的表面积 为 5.1 亿平方千 米， 其中 ,海洋面积约 为陆地面积的 2.4\n倍。 地球 上的 海洋面积和 陆地面积分 别是 多少 亿平方千 米 ?\n这里 有两 个未 知数， 怎样 设呢 ?\n解 : 设陆 地面积为 x 亿平方千 米。 那么海洋面积可 以表示为 2.4x 亿平方千 米。 陆地面积 + 海洋面积 = 地球 表面积\nx+2.4x=5.1\n(1+2.4 )x=5.1 < 一运用了 什么运算律 ?\n3.4x=5.1\n3.4x+3.4=5.1+3.4\nx=1.5\n想一 想 : 陆地面积是 1.5 亿平方千 米， 海洋 面积呢 ?\nss 1\n| 六\n%: ¢ »\n从做 一做\n果园里 种着 桃树 和杏 树， 杏树 的棵 数是 桃树 的 3 倍。 (1) 桃树 和查 树一 共有 180 棵， 桃树 和杏 树各 有多 少棵 ?\n(2 ) 奋树 比桃 树多 90 棵， 桃树 和杏 树各 有多 少棵 ?\n77",734,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,55,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5582706766917294,0.7999999999999999,0.734,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
