Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks
义务教育教科书_·_数学二年级上册_chunk_36,36,4 练习二 十和 人\n\n@ 5x9= 9x6= 4x9=\n3x9= 9x2= 1X9=\n9x9= 9xX7= 8xX9=\n\n加连 一连。 回在 下表 中国 出 9x{1、9x2、9x3……:9xg9 的积。 1 2| 3| 4| 5| 6|7| 8| 9]10\n1 12113114|1151146117118119120\n21|22|23|24|25|26|27|28|29|30.\n31|32133|34|135|136|137|138|39 40\n41|42143|144|45 146|147|148|149150.\n51| 52 | 53|54|55| 56|57|58|59|60\n61| 62|163|64|165|166|67|68|69|70.\n71|72173|174175176177178|179|180\n81|182183|184|185186187|188|189|190\n仔细观察 9 乘几 的各 个积， 你发 现了 什么 ?\n\n回背 出 9 的乘法口诀。 81 ® 6x9- 9x4= 8x9=\n5x9+9= 9x3+9= 9x9-9=\n7x9-9= 9x5-9= 7x9+9=\n你发 现了 什么 ?\n@ (1)\n¢ ¢ ¢ 6 6& &\n[xs=L Ox[J=C_]\nNIEEIIT\n[xj=L\n下\n_ |\n7%\n[LIxLJ=L (CC )\nO 从 “一七 得七 ” 背到 “ 九九 八十 一 ”。 @_ wa en nesssese， 限坐 3 人。 H f Er 人人 手刘 和角 限本 这 ”go\nTe @Y 8\nSS\n82,683,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,36,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.13309352517985612,0.7999999999999999,0.683,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_37,37,(1) 9 只脚 踏船 最多 可坐 多少 人 ?\n(2) 你还 能提出其 他用 乘法解决的 问题并 解答吗 ?\n图按 规律填 一填。 10 》 19 b 28 ”_ E，_，_，，_，_ Oo\n© 两个 小组 给树 浇水。 第一 小组 有 7 名同学， 每人 滋了 9\n棵树， 第一 小组 一共 浇了 多少 棵树 ? 第二 小组 比第 一小\n组多 滋了 7 棵树， 第二 小组 一共 滋了 多少 棵树 ?\nB 一个 玻璃杯 9 元， 王阿姨要 买 10 个， 一共 需要 多少 钱 ?\n4 人\n@ 数学游戏用 双手表示 9 的乘法口诀一 九得 九二 万确 三九 二十 七仔细观察上 图， 每一 名口诀是 怎样用 手指表\n示的 ? 弯曲的 手指左边的 手指个 数， 表示 什么 ?\n弯曲的 手指右边的 手指个 数， 表示 什么 ?\n你能 用手指表示出 9 的其 他几 和名 乘法口诀吗 ?\n思考一 下， 你能 说出 其中 的道理吗 ?\n83,419,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,37,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.7808219178082192,0.7999999999999999,0.419,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_38,38,"15」 一种 客车的 座位示意图 如下， 二 (1) 班准备租 这种\n车去 参观科技馆。2 名老师和 30 名学 生 , 坐得 下吗 ?\n国轩 加加 国国 国国 到三 国国 国国 国国 双 @\n国加 加国 国转 转转\n国轩 加国 国转 转转\n知道了 什么 ?\n知道有 [ _] 名老师和 [，_] 名学 生， 还知道 ……\n问的 是 .…….\n怎样解答 ?\n各 -yy 、 可以 先不 看最 后一 排， 分别\n先算出乘客座位数。 前面 | | 和一生人 人每 排 4 个座位， 最后 一排 | | HELRELASIAR\n5 个， 一共有位， 再加 上 .………\n,总 p 2 x7=14 (个 ) S,\nbj 4x7=28 (个 ) 2x7=14 (个 ) ad\n28+5=33 (个 ) 14+14+5=33 (个 ) |eky\nird\n解答正确吗 ? 加学 生和 老师一 共 32 人。 客车 SI 全\nES\n砂做 一做\n22232%\n35 个小 朋友每 人吃 1 个鸡蛋， 右图 |\n的双人证\n84 4 练习二 十一 |\n\n() 8x3= 5X7= 6X6= 4xX9=\n\n加 1 件衬 衣有 9 个扣子，6 件有 多少 个扣子 ?\n\n© 李叔 叔运 来 30 倪鲜 花， 他想 按右 图摆 放，@@@OG@\n这些 花够 吗 ? Seeieie\n这些 花够 吗 ? 00000\n\n00000\n00000\nOJO)\n\n@ 在空格里 填出 每两 [X[1]2]3]a]s]6]7]8]9]\n个数 的积， 看谁 能 [77 | | | | |\n全证 对 S| | Jeal |\n全填 对。 er\n\n回 6x9+5= 7x5-12= 3x5-15=\n8+7-6= 9X9-3= 8X7+6=\n\n® o4 小亮 一共有 40 个车 轮， 他\n\n4 有了 7 SO 能组 装出 一列 有 6 节车 必\n8 个车轮 , 厂蛋 的小 火车吗 ? 为什么 ?\n\n人 GT\n\nJW 硬曙 中",839,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,38,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.4847972972972973,0.5,0.839,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_39,39,"回 6x9+5= 7x5-12= 3x5-15=\n8+7-6= 9X9-3= 8X7+6=\n\n® o4 小亮 一共有 40 个车 轮， 他\n\n4 有了 7 SO 能组 装出 一列 有 6 节车 必\n8 个车轮 , 厂蛋 的小 火车吗 ? 为什么 ?\n\n人 GT\n\nJW 硬曙 中\n\nsz\n加 ( ) 里最 大能 填几 ?\n( )x4<29 45>5x( ) 7x( )<50\n( )x8<55 40>( )x9 6x( )<55\n85 情整理和 复习如 轿归 2\n团在 卡片上 写出 学过 的乘法口诀并 进行整理， 说一 说自己是 怎样整理的。 网下 面是 亮亮 整理 的乘法口诀表， 仔细 观察 并回答问题。 乘法口诀表\n一和\n二 | 二\n|\nesass | |\nET\nET\n(1) 说一 说亮 亮是 怎样整理的， 再帮 他把 口诀表 补全。 (2 ) 任意指 一名 乘法口诀， 说出 用它 计算 的乘法算式。 A\n@ 你知道吗 ?\n我们 学习 的乘法口诀， 两千\n多年 前在 我国 就已 经出 现了， 那时\n人们 把口诀刻 在竹简上。 (8\n那时 从 “ 九九 入十 一 ” 开\n\n七百 多年 前才 倒过 来， 从 “一一\n得一 ”开始。 86 4 练习二 十二 |\nO 照右 图用 硬纸 做两 个圆， 钉在 一起 并写 允淮\n上数。 转动 一个 国， 使里 外每 两个 数对 ”Ga\n齐， 说出 每两 个数 乘得 的积。 @ 6x7= 9x4== 39+8= 9x9=\n6x4= 5X6= 3XT7= 4X8=\n3 rx9= 9x8= 43%20=\n© RFTHERERT —2P8 [|mpmmpum",704,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,39,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.5346534653465347,0.7999999999999999,0.704,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_40,40,"@ 6x7= 9x4== 39+8= 9x9=\n6x4= 5X6= 3XT7= 4X8=\n3 rx9= 9x8= 43%20=\n© RFTHERERT —2P8 [|mpmmpum\n\n和套餐。 每种 套餐各 花多 少 [Al 8 元 |3 | |\n钱 ? 一其 花了 多少 钱 ? B | 5 元 |4| |\n和 CC 7 元 | 6 |\n@ 6x9= 8x7= 45+54= 83-26=\n@ (1) 小明 想玩 一次 蹦床和 一次 旋转 p,\n木马， 一共 要花 多少 钱 ? ER\n(2) 8 个小 朋友玩 一次 旋转木马， | H 康 9 元 /人村 钓鱼 5 元 /人一 共要 花多 少钱 ? 次转 未马 了元 /人\n(3 ) 你还 能提出其 他用 乘法解决的 “一问题并 解答吗 ?\nRENN 画图解决问题下\n本法 口诀入 是一 个好 办法 !\n本单元结束了，。 有了 节法 2 庆， 下 -\n你想 说些 什么 ? FERRIT\n成长 小档案 &i 二人\n/人昌 /\n* &\n87 =i |=}\n风量一 量， 比一 比国\n. %\nPh 九且 二， V_a 本一 一 “全二 一有 “国王 |\n5 & IE | ¥ IE\n和 i/4|| —| | 六 | 用必 刘让 E\n将 y— 时总 n= 的可 有\n1 二可 本 is\n了一 二 | 硬。 nNE~\nPP /后 qh 人用\n\nES EEC |\n人器 归 <\n下出\n® 册 J\n88",622,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,40,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.44730679156908665,0.5,0.622,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_41,41,"=i |=}\n风量一 量， 比一 比国\n. %\nPh 九且 二， V_a 本一 一 “全二 一有 “国王 |\n5 & IE | ¥ IE\n和 i/4|| —| | 六 | 用必 刘让 E\n将 y— 时总 n= 的可 有\n1 二可 本 is\n了一 二 | 硬。 nNE~\nPP /后 qh 人用\n\nES EEC |\n人器 归 <\n下出\n® 册 J\n88 有一 辆卡车长 6 米， 你们 能用 合适的 方式表示这 个长 度吗 ?\n|\nof ehehegad LeBoko§y C folo T ReV ely Yol ofe\n二\nLi 由风 R Wie iqd palll i 册 | | 8 7\n; EP IS rd % < ER 区起 & <\n一个 人的 肩宽大约 是 、 N\n30 Bk, 20 MAFFHE 5\n站着 和卡车差不多长。 于关 不多 人和。 & 5 局 1 © 所。 Si > RE 一人 ER —— < |\n7 A ny 可 =V] 全\nE — |\nLdYNe q\n选择下 表中 的一 种动物， 像上 面这样， 用你 自己的 方式 把它 的身高或 身长表示出 来。 四\n.\n所选 动物 :\nET\n本测量标准 :\nx| mmn\n-人测量结果 :\n\n89 » » »\n7 书认识时 间\n) 全 2\n\nOU AY 可\nES 交\n| 中\ny w v 'N\n二熏 一 | | 革 —\nEl | E=y IE of 3Y | 3S\n| | 时二 3 =， RR\n数一 数， 填一 填。 2 分中\n4 分信和十 1 和 ( )。 5 分是 1 分 、 ( ) f\n() (NY\nC 10 2\n全 jc ( ) 9 3 15\n8 4\n(DSS sr )\n( )\n拨一 拔。 ( ) (\n人 6 D =\nx | 全四 人二 r ON Ac I¢ 1 10%\n9 3 9 { 引 15 :45 的 / 引 151\nJ 6 3 \ J ! 3 207 8 7。 7720\n5 0 25.\nEEC\n\n90",850,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,41,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.36380255941499084,0.5,0.85,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_42,42,"(2] 从 4 时开始数。 ® ® ®\nT 和了\no 2 0 四 @ (0 本 ©\n9 : 3 9 : 3j 49 @ £9- : 3j @5\n改作 Te es\n7 6 5 7 6 5 @ @“ ¢ 37O\n® 9 ® 图 ©\n4 时 5 分 4 时 30 分或 4 时半 4 时 45 分时 针走 过数字 4， 分针 从 12 起走 了 am/\n多少 个小 格， 就是 4 时多 少分。 人仇 做一 做\n11 12 1 11 12 1 11 12 1 11 12 1\n10 2 10 2 10 2 "" 2\n9 p—3 9 3 9 3 9 3\n8 4 8 1 4 ,AAA 4 8 4\n7 6 5 7 .65 7 .65 7 6 5\n7:15 _ 一\n11 12 1 11 12 1 11 12 1 11 12 1\n10 2 10 2 10 2 10 2\n9 { 一 3 9 N 3 9 f 3\n8 4 8 4 8 4 8 4\n7 6 3 7 6 3 7 6 5 7 6 5\n4 { -\n@ 生活中 的数学天 安门 广场国旗的 升降时 间是\n:根据北京的 日出 日落 时间 确定 的。 人二 证 oKi a 2022 年 10 月 1 日瑟 是 7 二和 二 CR\n| S&= O FE . 升旗上 午 6:10\n降旗 下午 5:58\n91",570,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,42,2025-07-21T14:23:05.987Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.2959770114942529,0.5,0.57,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_43,43,"El 3\n10 2 ¥ o 10 2\n人/\n人 2 W. VER\nh\el, _ — NS —\n小明，10:30 三区 二自 做完 啦 !\n我们 还要 一起 | ¢\n去看 木偶剧。 小明 可能 在下 面哪个时 间去 踢球 ?\n11 12 1 11 12 1 11 12 1\n8 4 8 4 8 4\n7 6 5 7 .65 7 .65\n知道了 什么 ?\n知道了 .………:\n要选择 …….\n怎样解答 ? -\n小明 9:00 做完 作业，10:30 要\n2 4 g I A=\n做完 作业 9.00 | |HARGE BRauAn\n踢球 9:15\nP 看木偶剧 10:30 /\n[AP SA\n(/ 由 7:45 9:15 10:50\n& W X Vv X\n\n解答正确吗 ?\n9:00 一 9:15 一 10:30\n做完 作业 踢球 看木偶剧\n92",370,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,43,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.33858267716535434,0.7999999999999999,0.37,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_44,44,"4 练习二 十三 |\nWA 一一 全 _ a\nPr\n加填空。 11 12 1 7 : 05 11 12 1\n10 2 10 2\n9 / 3 9 3\n8 4 8 了 4\n7 6 5 风 3), 76 5\n= 250 Wed\n) -ED 到\n[IE Y 0\n_ A\n|\n11 12 1 11 12 1\n10 2 | 10 2\n9 ~4 3 | | 人 9 一 0/ 3\n8 4 An N 8 4\n450 、 ”| 要 2 NA，,， Se 多全\n本一 一 Pa\n—== 一 | mm p\nEee 起 —— d y\n=) [ Lesson\n旭光 [ 攻 |\n全四 o 1 属 |\n7 和回 连线。 11 玫 1 11 加 1 11 加 1 11 2 1\n10 2 10 2 10 2 10 2\n9 用 3 9 QN 9 cr 3 9 昌\n8 4 8 4 8 4 8 4\n76 5 7 .65 765 765\n11 时 25 分。 站 ; 6 1\n9 & 下 、 光\nIT 1 1 - RN . 4 可 #\n人虹 Ar S) 由\nAS ARS > 全 14 全、 | 四 Re 本从 P= ig \ 性 oh e 和 y, Eisss WA [人一 i A\ LE \ ge i\nIi 本 | 了 ii |\n2 2 WIN， 全\nJ (9 时 5 分。 1 国史\n93 ”\nSG 小文 家玩。 y\n咱们 8: 30 开始 大扫除，E2EUZ SS\n然后去 大棚 摘西红柿。 4 3\n小红\n小红 可能 在什么时 间去 摘西 红柿 ?\n(5 亮亮 的活动时 间表\n时间 |3:00 ~ 3:20|3:30~4:00|4:10~4:35|4:45~5:30\n把时 间和 相应的 活动连 起来。 回 (1) 把你 每天 的作息时 间填 入下 表。 起床上学 | 午饭 | 放学回 家 | 看电视 | 晚饭 | 睡觉\n(2) 根据完成的 上表， 和同 桌互相提 几个 数学 3,\n问题并 解答。 我早晨 5: 00 可能 A)\n在外 面玩 吗 ? 人芯\n《Im\n94",874,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,44,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.3309734513274336,0.5,0.874,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_45,45,"@ 填空。 二\n(1) 分针 从 12 走到 6,， 走了 ( ) 分。 站\n(2 ) 时针 从 12 走到 6, 走了 ( ) 时。 OOR7\n(3 ) 分针 从 3 走到 10,， 走了 ( ) 分。 ==\n(4) 时针 从 12 开始绕 了一 圈回 到 12, £7 () 时。 回你 发现 了什么规律 ? 画出 最后 一个 钟面 的时 针和 分针。 15 分也 可以\n说成 一刻。 am\n_— —_— —_— —_—\n© 连一 连。 0 国 | 上 0\n\n/ 有 . 出， 人 SA\n\nNa SEE\n(国王中 午可\n\n/ 1 四下 午 1\n\n上， 人 3 Us (ord p -全 A 所， 目\n7.5 5 过本 -征调 | Y 7 5 5\n: ES NE23 ES\n\n辣 ”和\nAS 画 4\n10) 10 1 2 lo 1 2 lo 1 2 10 L 2\n本 | 可入.， 的 N 本过 5 分是 过 10 分是 过一 刻是 过半 小时 是\n95 O 看图 讲故 事。 离开家 ,本 “ 12 1\n[ ~ 7 6 5， 全 9 人 3\n“GE 我们 上午 55P s\n人 ® 9: 30 出发。| 5VE\n[7\n&\n人\n=& 便串 _\n全- 1 sf\nds 由全 总 — = 二滑雪 oa 由 | 和\n1l1 12 1 隐一 入乡\n10 2 (+{] |\n; ), MN - 2 四 |\n二全 州全 z r\n§ q W 11 12 1\n| 10 2\n= Be\nSS | \ 局 HANY 6 5 全\nA) 4 NS s 9\n一一 EL\n吃午 亿。 人\n\n12 1 > 是天\nof 3 4 B, b\n» A\ S LEEA\nF——] TI\n攻吉 有\nIA I 例 3 的推理很 有趣 !\n本单元结束了， 我认识几时几 分了。 你想 说些 什么 ?\n成长 小档案 & 区富 人\n96",794,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,45,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.4095427435387674,0.5,0.794,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_46,46,A)\n\ (8) 数学广角一 一搭配 (一 )\n(1] 用 1、2 和 3 组成 两位 数， 每个 两位 数的 十位 数和\n个位 数不 能一 样， 能组 成几 个两 位数 ?\n我用 卡片摆 一摆。 二人 人我 发现 1 和 2\n2 | 1 可以 组成 不同\n& . 的两 位数。 AL、， 国下 本向 和口上回 回口 全、\n我按 规律写 就不 乱我 摆得 有点 乱。】。 [十他 | 不全 了。 你也 按规 律皖\n& EREARY. T\n3 21y CF\n&h ERERN\nA\| C& EE ER [LT 人电\nfr )\n能组 成 | | 个两 位数。 怎样做 才能不 重不 漏 ?\n\n做一 做\nAEE. A 国王 3 种颜色中 寺出 | 北城 | 南城 |\n、[ 、 |\n2 种颜色， 给地 图上 的 2 个城区涂 上不 记 |\n同的 颜色， 一共有多 少种 涂色 方法 ? 和\n|\n[L E\n97 12」 从 5、7、9 这 3 个数 中， 任意 选取其 中 2 个求 和， 得数 有几 种可 能 ?\nTe\n先取 5 和 7。 EZIETIEN -SS.\n队二 7 分 9 g\nWwW -\nLT\nod\n哦 ! 两个 数的 和\n5 加 7 等于 7 加 5， 只 1\nEE\nEee 2 外外 人人\n得数 有 | | 种可 能。 本砂 做一 做鲜 每两 个人 握 1 次手，3 人一 共担 几次 手 ?\n\n@@ 先从 下面 的水 果中 选 1 种， 再从 蔬菜中 选 1 种， 放在 一起 榨果 蔬汁， 可以 榨出 几种 ? 连一 连。 站蔬 茉， 户一\n\n98,682,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,46,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.6049107142857143,0.5,0.682,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_47,47,砂做 一做\n\n鲜每 两个 人握 1 次手，3 人一 共担 几次 手 ?\n\n@@ 先从 下面 的水 果中 选 1 种， 再从 蔬菜中 选 1 种， 放在 一起 榨果 蔬汁， 可以 榨出 几种 ? 连一 连。 站蔬 茉， 户一\n\n98 4 练习二 十四 |\nD 2 名同学坐 成一 排合影， 有多 少种 坐法 ? 3 名呢 ?\n四从 下面 3 本书 中选 2 本，， 送给 小丽 、 小清 各 1 本， 川天 了 R#\n一共有多 少种 送法 ? 3 =\n共有多 少种 送法 训沽 汉\n© 每次 穿 1 件上 衣 、1 条裤子， 有几 种穿 法 ?\n[王公人\n一由\n图从 下面 3 枚硬币中 取硬 币， 一共 可以 取出多 少种 不同 的钱 数 ? 一\nll HL 我发现有 条理 地国生 、\n本单元结束了， 思考问题， 又全 考虑排列的 顺序。 你想 说些 什么 7。 醒双 条便。 成长 小档案人 CA\n® 人 SS\n99 »\n\ 9 5Y=1%)\n这学 期学 习了 什么 ? 人学 习了 乘法 …… 认识了 各种 角 .……-\n@g@ @\n@g@ @\n口诀 : 二三 得六\n学习 了笔算加 、 减法 ……: 学会 了观察物体 ……\n35 9 2 2\n+ 417 -6 8\n8 2 2 4\n学习 中最 有趣 的事情是 什么 ?\n有的 加法 用乘法算式 | | 猜旗 杆高 度的\nW- — 表示比较简便， 活动很 有意思。 次\nSS © -区信\nk《 帮 2+2+2+2+2+2+2+2=1I6 N)\n4) 扩\n1 人 Ni\n100,664,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,47,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.65625,0.5,0.664,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_48,48,"@ (1) 笔算两 位数 加 、 减法 应注意什么 ?\n(2) 28+59= 19+32= 47+25= 23+37=\n| 30-26= 61-18= 96-39= 70-24=\n@ 仔细观察， 在空格里 填上 相应的 积。 x|1]2|3]a]|5|6]7]8]9]\nHEEEEEEEER\n| 4| | |\n四硬 面器 面硬 加本 硬国\n4 | | 6\n| | | | zs |\n| | | | el | | |\n了 | | ae\n| | 64 |\n9 |\n(1 ) 任意指 一个 积， 说出 所用 的乘法口诀。 (2 ) 观察每 行或 者每 列的 数， 你能 发现 什么规律 ?\n(3 ) 下面 的表格是 上表 中的 一部 分， 请把 它们填 完整。 (3 10 12 1 5 10 12 1 > 10 12 1， 1 12 1 )\n本 / N 9 一 N 可 SA N 可 \， 7 6 5 7 .65 7 6 5 7 4 5\nUL， ) KU ) CU ) KU:\n101 @ I 公 rw 这办 玫 opm refy\no | Sods, 本 q 全的 v ee t 了\nw 人人 必才 办一 Ege ~ o\n区 4 | 二全 风 : 国国 :， [人\n(1 ) 南瓜有 几个 ? 冬瓜比 南瓜多 5 个 ,冬瓜有 几个 ?\n(2 ) 你还 能提出其 他数学问题并 解答吗 ?\n[5 在括号里 填上 “厘米 ” 或 “ 米 ”。 (1) 床长 1( )90( ).\n(2 ) 故事书 宽 15( )。 (3 ) 一棵 树高 6( )。 @ (1) 右面的 图形 里有 几个 角 ? 哪几 个角 是直角 ?\n(2 ) 在图 形里 加画 一条 线段， 使它\n增加 3 个直角。 @ 广一 连。 向全\nes )\no _M_2 2 全全) 同谋人\n“本 |\n中 1 和\n— ® &\n102 4 练习二 十五",803,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,48,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.40816326530612246,0.5,0.803,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
义务教育教科书_·_数学二年级上册_chunk_49,49,4 练习二 十五\n\n加 78+16= 54+29= 36+58= ”62+31=\n47-29= 61-34= 73-43= 90-27=\n40-17= 52+34= ”93-46= 38+47=\n\n@ 29+35+9= ”97-25-47= 53-9-37=\n75-46+31= 48+26-39= 53-(9+37)=\n\n图海洋馆 里有 13 条黄金神 们鱼， 花面 神仙 鱼比 黄金神 们鱼 多 9 条， 透红 小丑 鱼比 黄金神仙鱼 少 8 条。 了 5 SA\n由:\n- Ja E 和 4\n\n(1) 花面 神仙和 鱼有 多少 条 ? 两种 神仙鱼 共有 多少 条 ?\n\n(2 ) 你还 能提出其 他数学问题并 解答吗 ?\n\n@ 四七 ) 人 ) 七十 二 ( ) 和八 二十 四六 九人 ) 五人 ) 三十 ( ) 八五 十六\n7x9= 6x7= 5x4= 3x6= 4x6=\n4x9= 6x8= 5x9= 5+8= 9-6=\n\n(5 在 O 里填 上 “十 》》 [13 _ 》》 “’ 或 > “一 4 一人。 4()6=24 25+8()35 2x6()12 4x9()34\n30()6=24 6()9=15 5x7()32 8x9()73\n\n103 侣 5x7+20= 7X9+17= 6X8+30=\n7X9-9= 6X7-34= 9X6-38=\nFww\n一共有多 少枚 跳棋子 ?\nB 二科学世界\n9 元 7 元 8 元\n(1) 买 6 本 《经典故事 》 和 1 本 《科学世界 》， 一共\n要花 多少 钱 ?\n(2) 有买 5 本 《连环画 》 和 1 本 《科学世界 》，50 元钱\n够吗 ?\n(3 ) 你还 能提出其 他数学问题并 解答吗 ?\nO 将正确答案的 序号填 在 ( ) 里。 (1) 下面 可以 用来 计量物体长 度的 单位是 ( )。 D K @ 角 @@ 分 @ 时\n(2 ) 教学楼 大约 高 15 ( ).\nOF ¥ @ 厘米 @ 分 @ T\n(3) 一节 课的 时间 是 40( )。 OFN @ 分四 元 Q@ 时\n104,885,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学二年级上册,49,2025-07-21T14:23:05.988Z,2.0,义务教育教科书 · 数学二年级上册,二年级,ocr,unknown,0.3615023474178404,0.5,0.885,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学二年级上册.pdf,义务教育教科书_·_数学二年级上册.json,数学,52
